2025-08-26 17:49:26 | INFO | 🔍 KOCAELİ ili için eşleştirme başlıyor...
2025-08-26 17:49:26 | INFO | ✅ KOCAELİ için TKGM verileri mevcut
2025-08-26 17:49:26 | INFO | 📥 tum_clean verileri yükleniyor...
2025-08-26 17:49:26 | INFO | 📥 tum_clean tablosundan KOCAELİ ili için veri yükleniyor...
2025-08-26 17:49:26 | INFO | ✅ tum_clean'den 43813 satır yüklendi
2025-08-26 17:49:26 | INFO | 📊 Kolonlar: ['Id', 'IlBilgisi', 'IlceBilgisi', 'MahalleBilgisi', 'AdaBilgisi', 'ParselBilgisi', 'YuzolcumBilgisi', 'AnaTasinmazNitelik', 'Hisse', 'mahalle_id', 'il_id', 'ilce_id', 'polygon', 'AnaTasinmazNitelik_1', 'AnaTasinmazNitelik_2', 'AnaTasinmazNitelik_2_yedek', 'Durum', 'polygon_hex']
2025-08-26 17:49:26 | INFO | 🔧 Helper alanlar oluşturuluyor...
2025-08-26 17:49:26 | INFO | 📈 Helper alanlar oluşturuldu: id_safe, mahalle_id_safe, il, ilce, mahalle
2025-08-26 17:49:26 | INFO | 📥 TKGM verileri yükleniyor...
2025-08-26 17:49:26 | INFO | 🔧 TKGM index oluşturuluyor...
2025-08-26 17:49:26 | INFO | ✅ TKGM index oluşturuldu: 481 satır
2025-08-26 17:49:26 | INFO | 🔄 Eşleştirme işlemi başlıyor...
2025-08-26 17:49:26 | INFO | 📊 Toplam eşleştirilecek satır: 43813
2025-08-26 17:49:27 | INFO | 🔄 Eşleştirme ilerleme: 1000/43813
2025-08-26 17:49:27 | INFO | 🔄 Eşleştirme ilerleme: 2000/43813
2025-08-26 17:49:28 | INFO | 🔄 Eşleştirme ilerleme: 3000/43813
2025-08-26 17:49:29 | INFO | 🔄 Eşleştirme ilerleme: 4000/43813
2025-08-26 17:49:29 | INFO | 🔄 Eşleştirme ilerleme: 5000/43813
2025-08-26 17:49:30 | INFO | 🔄 Eşleştirme ilerleme: 6000/43813
2025-08-26 17:49:30 | INFO | 🔄 Eşleştirme ilerleme: 7000/43813
2025-08-26 17:49:31 | INFO | 🔄 Eşleştirme ilerleme: 8000/43813
2025-08-26 17:49:31 | INFO | 🔄 Eşleştirme ilerleme: 9000/43813
2025-08-26 17:49:32 | INFO | 🔄 Eşleştirme ilerleme: 10000/43813
2025-08-26 17:49:33 | INFO | 🔄 Eşleştirme ilerleme: 11000/43813
2025-08-26 17:49:33 | INFO | 🔄 Eşleştirme ilerleme: 12000/43813
2025-08-26 17:49:34 | INFO | 🔄 Eşleştirme ilerleme: 13000/43813
2025-08-26 17:49:34 | INFO | 🔄 Eşleştirme ilerleme: 14000/43813
2025-08-26 17:49:35 | INFO | 🔄 Eşleştirme ilerleme: 15000/43813
2025-08-26 17:49:35 | INFO | 🔄 Eşleştirme ilerleme: 16000/43813
2025-08-26 17:49:36 | INFO | 🔄 Eşleştirme ilerleme: 17000/43813
2025-08-26 17:49:37 | INFO | 🔄 Eşleştirme ilerleme: 18000/43813
2025-08-26 17:49:37 | INFO | 🔄 Eşleştirme ilerleme: 19000/43813
2025-08-26 17:49:38 | INFO | 🔄 Eşleştirme ilerleme: 20000/43813
2025-08-26 17:49:38 | INFO | 🔄 Eşleştirme ilerleme: 21000/43813
2025-08-26 17:49:39 | INFO | 🔄 Eşleştirme ilerleme: 22000/43813
2025-08-26 17:49:39 | INFO | 🔄 Eşleştirme ilerleme: 23000/43813
2025-08-26 17:49:40 | INFO | 🔄 Eşleştirme ilerleme: 24000/43813
2025-08-26 17:49:41 | INFO | 🔄 Eşleştirme ilerleme: 25000/43813
2025-08-26 17:49:41 | INFO | 🔄 Eşleştirme ilerleme: 26000/43813
2025-08-26 17:49:42 | INFO | 🔄 Eşleştirme ilerleme: 27000/43813
2025-08-26 17:49:42 | INFO | 🔄 Eşleştirme ilerleme: 28000/43813
2025-08-26 17:49:43 | INFO | 🔄 Eşleştirme ilerleme: 29000/43813
2025-08-26 17:49:43 | INFO | 🔄 Eşleştirme ilerleme: 30000/43813
2025-08-26 17:49:44 | INFO | 🔄 Eşleştirme ilerleme: 31000/43813
2025-08-26 17:49:45 | INFO | 🔄 Eşleştirme ilerleme: 32000/43813
2025-08-26 17:49:45 | INFO | 🔄 Eşleştirme ilerleme: 33000/43813
2025-08-26 17:49:46 | INFO | 🔄 Eşleştirme ilerleme: 34000/43813
2025-08-26 17:49:46 | INFO | 🔄 Eşleştirme ilerleme: 35000/43813
2025-08-26 17:49:47 | INFO | 🔄 Eşleştirme ilerleme: 36000/43813
2025-08-26 17:49:47 | INFO | 🔄 Eşleştirme ilerleme: 37000/43813
2025-08-26 17:49:48 | INFO | 🔄 Eşleştirme ilerleme: 38000/43813
2025-08-26 17:49:49 | INFO | 🔄 Eşleştirme ilerleme: 39000/43813
2025-08-26 17:49:49 | INFO | 🔄 Eşleştirme ilerleme: 40000/43813
2025-08-26 17:49:50 | INFO | 🔄 Eşleştirme ilerleme: 41000/43813
2025-08-26 17:49:50 | INFO | 🔄 Eşleştirme ilerleme: 42000/43813
2025-08-26 17:49:51 | INFO | 🔄 Eşleştirme ilerleme: 43000/43813
2025-08-26 17:49:51 | INFO | ✅ Eşleştirme tamamlandı:
2025-08-26 17:49:51 | INFO |    • Eşleşen: 43195 satır
2025-08-26 17:49:51 | INFO |    • Eşleşmeyen: 618 satır
2025-08-26 17:49:51 | INFO |    • Toplam: 43813 satır
2025-08-26 17:49:51 | INFO | 📊 Çıktı verileri hazırlandı:
2025-08-26 17:49:51 | INFO |    • Eşleşen: 43195 satır
2025-08-26 17:49:51 | INFO |    • Eşleşmeyen: 618 satır
2025-08-26 17:53:25 | INFO | 🔍 KOCAELİ ili için eşleştirme başlıyor...
2025-08-26 17:53:25 | INFO | ✅ KOCAELİ için TKGM verileri mevcut
2025-08-26 17:53:25 | INFO | 📥 tum_clean verileri yükleniyor...
2025-08-26 17:53:25 | INFO | 📥 tum_clean tablosundan KOCAELİ ili için veri yükleniyor...
2025-08-26 17:53:25 | INFO | ✅ tum_clean'den 43813 satır yüklendi
2025-08-26 17:53:25 | INFO | 📊 Kolonlar: ['Id', 'IlBilgisi', 'IlceBilgisi', 'MahalleBilgisi', 'AdaBilgisi', 'ParselBilgisi', 'YuzolcumBilgisi', 'AnaTasinmazNitelik', 'Hisse', 'mahalle_id', 'il_id', 'ilce_id', 'polygon', 'AnaTasinmazNitelik_1', 'AnaTasinmazNitelik_2', 'AnaTasinmazNitelik_2_yedek', 'Durum', 'polygon_hex']
2025-08-26 17:53:25 | INFO | 🔧 Helper alanlar oluşturuluyor...
2025-08-26 17:53:25 | INFO | 📈 Helper alanlar oluşturuldu: id_safe, mahalle_id_safe, il, ilce, mahalle
2025-08-26 17:53:25 | INFO | 📥 TKGM verileri yükleniyor...
2025-08-26 17:53:25 | INFO | 🔧 TKGM index oluşturuluyor...
2025-08-26 17:53:25 | INFO | ✅ TKGM index oluşturuldu: 481 satır
2025-08-26 17:53:25 | INFO | 🔄 Eşleştirme işlemi başlıyor...
2025-08-26 17:53:25 | INFO | 📊 Toplam eşleştirilecek satır: 43813
2025-08-26 17:53:26 | INFO | 🔄 Eşleştirme ilerleme: 1000/43813
2025-08-26 17:53:27 | INFO | 🔄 Eşleştirme ilerleme: 2000/43813
2025-08-26 17:53:27 | INFO | 🔄 Eşleştirme ilerleme: 3000/43813
2025-08-26 17:53:28 | INFO | 🔄 Eşleştirme ilerleme: 4000/43813
2025-08-26 17:53:28 | INFO | 🔄 Eşleştirme ilerleme: 5000/43813
2025-08-26 17:53:29 | INFO | 🔄 Eşleştirme ilerleme: 6000/43813
2025-08-26 17:53:30 | INFO | 🔄 Eşleştirme ilerleme: 7000/43813
2025-08-26 17:53:30 | INFO | 🔄 Eşleştirme ilerleme: 8000/43813
2025-08-26 17:53:31 | INFO | 🔄 Eşleştirme ilerleme: 9000/43813
2025-08-26 17:53:31 | INFO | 🔄 Eşleştirme ilerleme: 10000/43813
2025-08-26 17:53:32 | INFO | 🔄 Eşleştirme ilerleme: 11000/43813
2025-08-26 17:53:33 | INFO | 🔄 Eşleştirme ilerleme: 12000/43813
2025-08-26 17:53:33 | INFO | 🔄 Eşleştirme ilerleme: 13000/43813
2025-08-26 17:53:34 | INFO | 🔄 Eşleştirme ilerleme: 14000/43813
2025-08-26 17:53:34 | INFO | 🔄 Eşleştirme ilerleme: 15000/43813
2025-08-26 17:53:35 | INFO | 🔄 Eşleştirme ilerleme: 16000/43813
2025-08-26 17:53:36 | INFO | 🔄 Eşleştirme ilerleme: 17000/43813
2025-08-26 17:53:36 | INFO | 🔄 Eşleştirme ilerleme: 18000/43813
2025-08-26 17:53:37 | INFO | 🔄 Eşleştirme ilerleme: 19000/43813
2025-08-26 17:53:37 | INFO | 🔄 Eşleştirme ilerleme: 20000/43813
2025-08-26 17:53:38 | INFO | 🔄 Eşleştirme ilerleme: 21000/43813
2025-08-26 17:53:39 | INFO | 🔄 Eşleştirme ilerleme: 22000/43813
2025-08-26 17:53:39 | INFO | 🔄 Eşleştirme ilerleme: 23000/43813
2025-08-26 17:53:40 | INFO | 🔄 Eşleştirme ilerleme: 24000/43813
2025-08-26 17:53:41 | INFO | 🔄 Eşleştirme ilerleme: 25000/43813
2025-08-26 17:53:41 | INFO | 🔄 Eşleştirme ilerleme: 26000/43813
2025-08-26 17:53:42 | INFO | 🔄 Eşleştirme ilerleme: 27000/43813
2025-08-26 17:53:42 | INFO | 🔄 Eşleştirme ilerleme: 28000/43813
2025-08-26 17:53:43 | INFO | 🔄 Eşleştirme ilerleme: 29000/43813
2025-08-26 17:53:44 | INFO | 🔄 Eşleştirme ilerleme: 30000/43813
2025-08-26 17:53:44 | INFO | 🔄 Eşleştirme ilerleme: 31000/43813
2025-08-26 17:53:45 | INFO | 🔄 Eşleştirme ilerleme: 32000/43813
2025-08-26 17:53:45 | INFO | 🔄 Eşleştirme ilerleme: 33000/43813
2025-08-26 17:53:46 | INFO | 🔄 Eşleştirme ilerleme: 34000/43813
2025-08-26 17:53:47 | INFO | 🔄 Eşleştirme ilerleme: 35000/43813
2025-08-26 17:53:47 | INFO | 🔄 Eşleştirme ilerleme: 36000/43813
2025-08-26 17:53:48 | INFO | 🔄 Eşleştirme ilerleme: 37000/43813
2025-08-26 17:53:48 | INFO | 🔄 Eşleştirme ilerleme: 38000/43813
2025-08-26 17:53:49 | INFO | 🔄 Eşleştirme ilerleme: 39000/43813
2025-08-26 17:53:49 | INFO | 🔄 Eşleştirme ilerleme: 40000/43813
2025-08-26 17:53:50 | INFO | 🔄 Eşleştirme ilerleme: 41000/43813
2025-08-26 17:53:51 | INFO | 🔄 Eşleştirme ilerleme: 42000/43813
2025-08-26 17:53:51 | INFO | 🔄 Eşleştirme ilerleme: 43000/43813
2025-08-26 17:53:52 | INFO | ✅ Eşleştirme tamamlandı:
2025-08-26 17:53:52 | INFO |    • Eşleşen: 43195 satır
2025-08-26 17:53:52 | INFO |    • Eşleşmeyen: 618 satır
2025-08-26 17:53:52 | INFO |    • Toplam: 43813 satır
2025-08-26 17:53:52 | INFO | 📊 Çıktı verileri hazırlandı:
2025-08-26 17:53:52 | INFO |    • Eşleşen: 43195 satır
2025-08-26 17:53:52 | INFO |    • Eşleşmeyen: 618 satır
2025-08-26 17:55:52 | INFO | 🔍 KOCAELİ ili için eşleştirme başlıyor...
2025-08-26 17:55:52 | INFO | ✅ KOCAELİ için TKGM verileri mevcut
2025-08-26 17:55:52 | INFO | 📥 tum_clean verileri yükleniyor...
2025-08-26 17:55:52 | INFO | 📥 tum_clean tablosundan KOCAELİ ili için veri yükleniyor...
2025-08-26 17:55:52 | INFO | ✅ tum_clean'den 43813 satır yüklendi
2025-08-26 17:55:52 | INFO | 📊 Kolonlar: ['Id', 'IlBilgisi', 'IlceBilgisi', 'MahalleBilgisi', 'AdaBilgisi', 'ParselBilgisi', 'YuzolcumBilgisi', 'AnaTasinmazNitelik', 'Hisse', 'mahalle_id', 'il_id', 'ilce_id', 'polygon', 'AnaTasinmazNitelik_1', 'AnaTasinmazNitelik_2', 'AnaTasinmazNitelik_2_yedek', 'Durum', 'polygon_hex']
2025-08-26 17:55:52 | INFO | 🔧 Helper alanlar oluşturuluyor...
2025-08-26 17:55:52 | INFO | 📈 Helper alanlar oluşturuldu: id_safe, mahalle_id_safe, il, ilce, mahalle
2025-08-26 17:55:52 | INFO | 📥 TKGM verileri yükleniyor...
2025-08-26 17:55:53 | INFO | 🔧 TKGM index oluşturuluyor...
2025-08-26 17:55:53 | INFO | ✅ TKGM index oluşturuldu: 481 satır
2025-08-26 17:55:53 | INFO | 🔄 Eşleştirme işlemi başlıyor...
2025-08-26 17:55:53 | INFO | 📊 Toplam eşleştirilecek satır: 43813
2025-08-26 17:55:53 | INFO | 🔄 Eşleştirme ilerleme: 1000/43813
2025-08-26 17:55:54 | INFO | 🔄 Eşleştirme ilerleme: 2000/43813
2025-08-26 17:55:54 | INFO | 🔄 Eşleştirme ilerleme: 3000/43813
2025-08-26 17:55:55 | INFO | 🔄 Eşleştirme ilerleme: 4000/43813
2025-08-26 17:55:55 | INFO | 🔄 Eşleştirme ilerleme: 5000/43813
2025-08-26 17:55:56 | INFO | 🔄 Eşleştirme ilerleme: 6000/43813
2025-08-26 17:55:56 | INFO | 🔄 Eşleştirme ilerleme: 7000/43813
2025-08-26 17:55:57 | INFO | 🔄 Eşleştirme ilerleme: 8000/43813
2025-08-26 17:55:58 | INFO | 🔄 Eşleştirme ilerleme: 9000/43813
2025-08-26 17:55:58 | INFO | 🔄 Eşleştirme ilerleme: 10000/43813
2025-08-26 17:55:59 | INFO | 🔄 Eşleştirme ilerleme: 11000/43813
2025-08-26 17:55:59 | INFO | 🔄 Eşleştirme ilerleme: 12000/43813
2025-08-26 17:56:00 | INFO | 🔄 Eşleştirme ilerleme: 13000/43813
2025-08-26 17:56:00 | INFO | 🔄 Eşleştirme ilerleme: 14000/43813
2025-08-26 17:56:01 | INFO | 🔄 Eşleştirme ilerleme: 15000/43813
2025-08-26 17:56:02 | INFO | 🔄 Eşleştirme ilerleme: 16000/43813
2025-08-26 17:56:02 | INFO | 🔄 Eşleştirme ilerleme: 17000/43813
2025-08-26 17:56:03 | INFO | 🔄 Eşleştirme ilerleme: 18000/43813
2025-08-26 17:56:03 | INFO | 🔄 Eşleştirme ilerleme: 19000/43813
2025-08-26 17:56:04 | INFO | 🔄 Eşleştirme ilerleme: 20000/43813
